Customer,ST,GENDER,Customer Lifetime Value,Income,Monthly Premium Auto,Policy Type,Vehicle Class,Total Claim Amount
JK74110,California,M,39804214.64,98333.0,99.0,Personal Auto,Four-Door Car,459.048775
MC85738,California,F,146354515.8,0.0,139.0,Personal Auto,SUV,667.2
CE78778,Oregon,F,37617920.150000006,0.0,106.0,Personal Auto,Four-Door Car,1116.943654
LT72149,Nevada,M,56196890.839999996,0.0,153.0,Personal Auto,SUV,1027.000029
ZC89812,Arizona,M,53045416.94,0.0,74.0,Personal Auto,Four-Door Car,532.8
GF68713,Oregon,M,32074687.330000002,24695.0,82.0,Personal Auto,Four-Door Car,393.6
HB23001,California,M,86977878.65,26287.0,111.0,Personal Auto,Two-Door Car,279.378884
DH99299,California,M,87170498.33,83846.0,74.0,Personal Auto,Four-Door Car,355.2
RA61917,Washington,F,80297150.47,76081.0,68.0,Personal Auto,Four-Door Car,384.210821
KM65135,Oregon,M,47633271.42,14957.0,66.0,Corporate Auto,Four-Door Car,316.8
RR37482,Washington,M,230555722.89999998,41727.0,117.0,Personal Auto,Four-Door Car,82.25632
WM24870,Nevada,F,53836709.19,89092.0,68.0,Personal Auto,Two-Door Car,91.8198
EC78254,Washington,F,84096689.76,53986.0,70.0,Corporate Auto,Four-Door Car,127.886591
CQ19667,Oregon,F,42574778.61,49853.0,109.0,Personal Auto,Four-Door Car,679.534284
AY43037,Oregon,M,147089956.50000003,36670.0,189.0,Corporate Auto,Luxury Car,907.2
GN36177,Nevada,M,25938184.27,43626.0,67.0,Personal Auto,Two-Door Car,321.6
VL36269,Washington,F,24665813.54,0.0,70.0,Special Auto,Four-Door Car,504.0
UA58104,California,F,79338206.56,76505.0,65.0,Personal Auto,Four-Door Car,144.051716
GR12431,California,F,368607268.8,66216.0,103.0,Personal Auto,Sports Car,96.723812
IV37346,Oregon,F,74120297.47999999,52497.0,63.0,Corporate Auto,Two-Door Car,302.4
VU99589,Arizona,F,346113789.6,20090.0,109.0,Personal Auto,Sports Car,523.2
VV61641,Oregon,F,187261532.5,0.0,185.0,Personal Auto,SUV,1543.932434
ZY26831,California,F,72490650.93,37751.0,93.0,Corporate Auto,Four-Door Car,56.692777
IP84574,Oregon,F,81930915.88999999,54840.0,72.0,Corporate Auto,Four-Door Car,468.728516
XF33416,Oregon,F,86922823.56,31986.0,111.0,Personal Auto,Four-Door Car,532.8
PV62583,Nevada,M,97991750.61,22166.0,126.0,Personal Auto,SUV,604.8
QK29271,California,M,140844894.39999998,0.0,208.0,Corporate Auto,Luxury Car,2270.508697
ZF58696,California,M,131041491.10000001,0.0,130.0,Personal Auto,Sports Car,1430.548077
PK37320,Oregon,F,26286575.28,83838.0,65.0,Personal Auto,Two-Door Car,281.405931
EP35930,Oregon,F,52456837.56,46061.0,65.0,Personal Auto,Two-Door Car,21.612658
TS34391,Oregon,M,80928769.6,50825.0,102.0,Personal Auto,SUV,369.614729
ST65635,Arizona,F,27195069.96,14030.0,72.0,Corporate Auto,Two-Door Car,345.6
AQ25590,Washington,F,54453732.88999999,20282.0,79.0,Personal Auto,Two-Door Car,507.549315
QK37708,California,M,45142474.730000004,50146.0,116.0,Personal Auto,SUV,759.291202
EY83434,Washington,M,220291504.99999997,0.0,121.0,Personal Auto,SUV,580.8
DQ55516,California,F,54088923.510000005,20472.0,139.0,Corporate Auto,SUV,667.2
KS72802,Oregon,F,37683710.28,85751.0,93.0,Corporate Auto,Four-Door Car,391.210704
PE32165,California,F,279346237.3,76912.0,116.0,Corporate Auto,Sports Car,169.226996
XO78284,Arizona,M,38873242.080000006,96335.0,97.0,Personal Auto,Four-Door Car,161.388136
HS39343,Washington,F,74757849.71000001,29633.0,196.0,Corporate Auto,Luxury Car,534.653787
ZF77631,California,M,227589119.2,80540.0,63.0,Personal Auto,Four-Door Car,65.845112
ZE60021,Nevada,F,51247964.1,14465.0,135.0,Corporate Auto,Sports Car,944.506601
IU15885,Washington,F,49003367.08,0.0,66.0,Personal Auto,Four-Door Car,316.8
HI16116,Oregon,F,52786471.0,29899.0,66.0,Personal Auto,Four-Door Car,419.302975
WH41496,Washington,M,48219864.43,0.0,136.0,Personal Auto,SUV,652.8
IQ24777,Nevada,M,80448723.93,71391.0,67.0,Personal Auto,Four-Door Car,284.000172
CA55066,Arizona,M,121573299.2,57449.0,103.0,Personal Auto,Four-Door Car,494.4
LG87047,California,M,185915496.7,14209.0,62.0,Personal Auto,Four-Door Car,297.6
TK38732,Oregon,M,48733505.18,47824.0,129.0,Personal Auto,SUV,546.046853
KH94432,Arizona,F,53385256.32,48696.0,66.0,Corporate Auto,Four-Door Car,48.762193
ID21652,Washington,F,28787667.28,79189.0,71.0,Personal Auto,Two-Door Car,56.092247
RV90030,California,F,84734635.8,0.0,116.0,Special Auto,Sports Car,1148.461246
CK36026,Arizona,F,34403619.69,23870.0,91.0,Personal Auto,Two-Door Car,500.577875
UR27848,California,M,174975220.10000002,0.0,73.0,Personal Auto,Two-Door Car,350.4
KP68957,California,F,25443375.48,41059.0,64.0,Corporate Auto,Four-Door Car,151.670029
LC86277,Oregon,M,33362199.42,19447.0,89.0,Corporate Auto,Four-Door Car,640.8
UW55977,Washington,M,52061082.15,94392.0,65.0,Personal Auto,Four-Door Car,156.18031
RE46032,Nevada,M,432904954.3000001,23203.0,132.0,Personal Auto,SUV,1158.79311
CG69038,Washington,M,48179926.44,38157.0,61.0,Personal Auto,Two-Door Car,81.53233
IR73545,Oregon,M,137277997.20000002,0.0,126.0,Personal Auto,SUV,604.8
CR85257,Oregon,M,49965451.23,99761.0,63.0,Corporate Auto,Two-Door Car,452.246664
JX88012,Oregon,F,79600075.41,98350.0,101.0,Corporate Auto,SUV,289.181979
ED44765,Oregon,F,73676537.64,25318.0,63.0,Personal Auto,Four-Door Car,302.4
TW81986,Arizona,F,56326130.78000001,51721.0,139.0,Personal Auto,SUV,625.282599
HA56889,Nevada,F,38848552.0,0.0,114.0,Personal Auto,Sports Car,851.031598
EB72669,California,M,45180243.85,0.0,78.0,Personal Auto,Four-Door Car,374.4
CH95772,California,M,25651242.94,68321.0,66.0,Personal Auto,Four-Door Car,198.263056
OZ62735,Arizona,M,154874407.20000002,69161.0,129.0,Personal Auto,Sports Car,441.138769
UN50538,Oregon,F,63953518.07,72667.0,80.0,Personal Auto,Four-Door Car,383.228397
JS76871,Oregon,M,86390887.23,62082.0,72.0,Corporate Auto,Four-Door Car,91.036967
UG42487,Arizona,F,98062157.57000001,0.0,87.0,Personal Auto,Four-Door Car,626.4
TB56369,California,F,124721199.0,36551.0,107.0,Personal Auto,Four-Door Car,53.837271
ZN27753,Oregon,M,57945657.97,70524.0,73.0,Personal Auto,Four-Door Car,350.4
FH22442,California,F,26190272.060000002,60477.0,65.0,Corporate Auto,Four-Door Car,139.841411
LV81383,Washington,F,37315045.84,0.0,96.0,Personal Auto,Four-Door Car,460.8
HI34993,Oregon,M,54210182.01,40376.0,69.0,Personal Auto,Four-Door Car,427.874055
KW59167,Oregon,F,65213688.13,72608.0,82.0,Personal Auto,Four-Door Car,393.6
BL44722,Nevada,F,417879034.3,46587.0,119.0,Personal Auto,Four-Door Car,571.2
QV11152,Arizona,M,96136132.14999999,34398.0,61.0,Personal Auto,Two-Door Car,292.8
SG53084,California,F,47666453.59,70432.0,61.0,Personal Auto,Four-Door Car,6.422285
EZ30537,Oregon,F,239846214.39999998,79655.0,296.0,Personal Auto,Luxury Car,498.159874
AY35050,Arizona,F,72929139.11,0.0,98.0,Personal Auto,Two-Door Car,470.4
UQ59692,California,F,212554960.60000002,73457.0,133.0,Personal Auto,SUV,198.115298
JF11031,California,M,53577589.300000004,0.0,82.0,Personal Auto,Four-Door Car,393.6
DE53644,California,F,51923552.269999996,23059.0,66.0,Personal Auto,Two-Door Car,372.430947
KR53335,Washington,F,71165490.68,0.0,66.0,Personal Auto,Four-Door Car,316.8
AJ89108,California,F,110091304.89999999,51643.0,283.0,Personal Auto,Luxury Car,1358.4
MZ10085,Nevada,M,43283731.76,72531.0,109.0,Personal Auto,Sports Car,523.2
EV68966,California,M,94198836.64999999,87840.0,118.0,Personal Auto,SUV,161.590594
PS28082,Arizona,M,25929282.830000002,57563.0,66.0,Personal Auto,Four-Door Car,316.8
MX89333,Arizona,M,25541892.34,0.0,72.0,Personal Auto,Two-Door Car,345.6
OE14751,Oregon,M,35280442.52,31278.0,92.0,Personal Auto,Two-Door Car,441.6
YI73667,Nevada,F,53408103.09,0.0,72.0,Personal Auto,Four-Door Car,345.6
AX70794,California,M,24493177.099999998,47122.0,62.0,Personal Auto,Two-Door Car,297.6
BF69918,Oregon,M,56664658.04000001,0.0,77.0,Personal Auto,Four-Door Car,534.228036
KE61355,Oregon,F,52727034.28,60260.0,66.0,Corporate Auto,Four-Door Car,328.366827
HG65194,Oregon,F,86728142.61,0.0,125.0,Personal Auto,SUV,600.0
GV68933,Arizona,M,76796777.21,12677.0,101.0,Personal Auto,SUV,500.633484
LM76366,Nevada,M,29993387.790000003,28564.0,76.0,Corporate Auto,Two-Door Car,364.8
PS57128,California,F,38347351.96,41341.0,99.0,Personal Auto,Four-Door Car,240.24432
AH55475,Arizona,M,330532686.9,44246.0,122.0,Personal Auto,SUV,585.6
LE91297,Oregon,M,51752893.4,0.0,71.0,Personal Auto,Four-Door Car,340.8
IF18508,California,F,79505709.95,70610.0,99.0,Personal Auto,Four-Door Car,240.977382
YE87442,Arizona,F,99351659.83000001,34831.0,124.0,Personal Auto,SUV,595.2
QD85803,California,F,78617985.96,30374.0,99.0,Personal Auto,Four-Door Car,304.537298
SF25048,California,M,80928769.6,50825.0,102.0,Personal Auto,SUV,369.614729
FH39423,Oregon,F,55393492.42999999,80727.0,68.0,Personal Auto,Four-Door Car,98.71658
LW43630,California,F,96287026.96,71269.0,80.0,Personal Auto,Four-Door Car,350.689559
XO17798,Washington,M,58274839.650000006,45794.0,74.0,Personal Auto,Four-Door Car,449.63005
IN15077,California,M,48078464.629999995,99874.0,119.0,Corporate Auto,Sports Car,307.639408
NE16405,California,F,25824085.249999996,76731.0,64.0,Personal Auto,Four-Door Car,201.455005
TU82820,California,M,44751618.980000004,73019.0,112.0,Corporate Auto,SUV,537.6
FR26341,Oregon,M,23990455.22,19112.0,62.0,Personal Auto,Four-Door Car,259.006614
MT27589,Oregon,M,78401657.78,58414.0,210.0,Corporate Auto,Luxury SUV,1008.0
UG72692,Oregon,M,23780906.79,0.0,70.0,Personal Auto,Four-Door Car,734.072654
MP95255,California,F,39193667.220000006,66676.0,97.0,Personal Auto,Four-Door Car,558.099357
EM16179,Arizona,F,82741457.03,69011.0,70.0,Personal Auto,Four-Door Car,336.0
DR77208,California,M,95387708.55999999,0.0,85.0,Personal Auto,Two-Door Car,58.714775
PR31509,Nevada,M,53318238.81999999,0.0,71.0,Personal Auto,Four-Door Car,340.8
SE33381,Arizona,F,45316752.690000005,0.0,126.0,Corporate Auto,SUV,907.2
BW43011,California,M,38342107.13,0.0,112.0,Personal Auto,SUV,806.4
YP96182,Oregon,M,27267973.560000002,31385.0,69.0,Personal Auto,Four-Door Car,68.193193
WI58274,Oregon,F,82384580.2,68261.0,102.0,Personal Auto,Sports Car,84.097896
YF26585,Nevada,M,47584702.36,92324.0,119.0,Corporate Auto,Sports Car,603.110961
UH76090,California,F,88180514.98,0.0,136.0,Personal Auto,SUV,1237.257917
VF36700,Oregon,F,242781016.7,20983.0,97.0,Personal Auto,Four-Door Car,451.751555
CS32416,Oregon,M,55957610.77,68004.0,72.0,Corporate Auto,Two-Door Car,416.344082
AT18041,California,F,26827048.119999997,63471.0,67.0,Personal Auto,Two-Door Car,387.71779
TB54645,Oregon,F,30334078.119999997,27369.0,77.0,Personal Auto,Four-Door Car,331.94306
LX11170,Oregon,F,48629089.79,36839.0,61.0,Personal Auto,Four-Door Car,152.496995
RO43614,Washington,F,21286213.29,0.0,65.0,Personal Auto,Four-Door Car,312.0
QS36363,Arizona,F,126555287.8,26149.0,157.0,Personal Auto,SUV,753.6
FX72157,Oregon,F,85565801.6,52440.0,109.0,Corporate Auto,Four-Door Car,371.206205
XC43591,Oregon,M,128807490.69999999,24571.0,109.0,Personal Auto,Four-Door Car,523.2
PJ71030,Oregon,M,30498375.439999998,0.0,90.0,Special Auto,Four-Door Car,432.0
JH14651,Washington,M,32379962.089999996,60244.0,83.0,Personal Auto,Four-Door Car,326.281835
YG42297,Arizona,M,52489780.480000004,0.0,72.0,Personal Auto,Four-Door Car,216.700125
TY31217,Washington,F,110091304.89999999,51643.0,283.0,Personal Auto,Luxury Car,1358.4
KU69274,Arizona,F,142679315.60000002,17157.0,123.0,Personal Auto,SUV,770.746666
MU53420,Oregon,M,53257245.41,0.0,73.0,Personal Auto,Two-Door Car,496.474767
RE36747,Nevada,M,30347717.77,17308.0,82.0,Personal Auto,Four-Door Car,874.324338
IN78205,Arizona,F,83290390.04,0.0,118.0,Personal Auto,SUV,849.6
AH39293,California,M,26166139.03,72302.0,66.0,Personal Auto,Two-Door Car,316.8
IF30418,California,F,25740203.759999998,34990.0,65.0,Personal Auto,Four-Door Car,42.689135
QH51455,Arizona,M,40045513.0,0.0,107.0,Personal Auto,Four-Door Car,513.6
UZ60774,Nevada,F,60517990.36000001,0.0,87.0,Personal Auto,Four-Door Car,626.4
AD63766,Oregon,M,28390132.440000005,0.0,81.0,Personal Auto,Two-Door Car,388.8
MN19541,Arizona,M,19947749.360000003,0.0,61.0,Personal Auto,Four-Door Car,393.215919
SF38922,Oregon,M,119444039.89999999,33760.0,102.0,Personal Auto,SUV,123.491865
ST91578,California,M,64663042.58999999,0.0,90.0,Personal Auto,Four-Door Car,144.776935
AP52565,Arizona,F,67464342.72,70328.0,84.0,Corporate Auto,Four-Door Car,293.227028
BT68954,Oregon,M,35610357.06,0.0,99.0,Special Auto,Four-Door Car,712.8
NU93648,Arizona,M,207740246.3,0.0,63.0,Corporate Auto,Two-Door Car,243.208647
OU60143,Oregon,F,39390063.699999996,60021.0,99.0,Corporate Auto,Four-Door Car,882.871945
EC51047,California,F,89151728.98,31991.0,81.0,Personal Auto,Four-Door Car,548.321886
EV46476,California,M,80843250.58,20169.0,112.0,Personal Auto,SUV,537.6
HB59616,Washington,F,45029800.160000004,0.0,64.0,Personal Auto,Two-Door Car,307.2
RA34556,California,M,48779545.67,20178.0,69.0,Corporate Auto,Four-Door Car,331.2
NB87421,Arizona,M,82949689.32,78189.0,103.0,Corporate Auto,Four-Door Car,99.143241
HR64765,Washington,M,84853856.41000001,0.0,244.0,Personal Auto,Luxury Car,1756.8
FM70419,Oregon,M,47402025.07,0.0,72.0,Personal Auto,Four-Door Car,518.4
GX51965,California,M,85647682.26,95697.0,107.0,Personal Auto,Sports Car,178.006524
OS75351,Oregon,M,23939153.689999998,0.0,70.0,Personal Auto,Four-Door Car,425.266308
TU25694,Oregon,M,24587462.110000003,0.0,70.0,Personal Auto,Four-Door Car,504.0
JS90115,Nevada,F,195970570.6,64559.0,62.0,Personal Auto,Four-Door Car,107.538749
KW93227,Washington,M,218929385.9,58149.0,61.0,Special Auto,Four-Door Car,292.8
SU41739,California,M,87284562.38999999,0.0,124.0,Personal Auto,SUV,473.469932
TV75816,Oregon,M,23862012.93,70911.0,63.0,Corporate Auto,Two-Door Car,302.4
RS54064,Washington,M,218923538.99999997,78337.0,62.0,Corporate Auto,Two-Door Car,36.285512
OB63331,Arizona,F,28135061.700000003,50397.0,70.0,Corporate Auto,Four-Door Car,350.65008
TI58610,Arizona,F,29968899.290000003,51199.0,74.0,Corporate Auto,Four-Door Car,355.2
TJ82551,Nevada,F,40633316.88,46928.0,102.0,Personal Auto,Four-Door Car,631.402071
ZO43755,Oregon,F,83688753.58,23879.0,107.0,Corporate Auto,SUV,635.64283
VG16827,California,F,46268010.93,79487.0,114.0,Personal Auto,SUV,547.2
KJ48497,Oregon,F,75167860.75,0.0,106.0,Personal Auto,SUV,850.593038
NA27429,Nevada,F,36448335.54,82477.0,90.0,Personal Auto,Two-Door Car,432.0
AZ38648,Washington,F,119819848.1,21514.0,62.0,Personal Auto,Two-Door Car,257.248789
SR53077,Nevada,F,26018109.99,57231.0,65.0,Personal Auto,Four-Door Car,305.117221
UO12263,Oregon,F,46549541.870000005,0.0,69.0,Corporate Auto,Four-Door Car,331.2
BC86800,California,F,35797730.940000005,84598.0,89.0,Personal Auto,Two-Door Car,639.267653
ZQ28996,Nevada,M,53880238.120000005,48895.0,68.0,Corporate Auto,Four-Door Car,325.009146
JI42730,Arizona,M,37052918.62,84493.0,92.0,Personal Auto,Four-Door Car,441.6
VF21170,California,F,86134640.00999999,37277.0,109.0,Personal Auto,SUV,417.72438
MP25903,Oregon,M,27032669.28,0.0,71.0,Personal Auto,Two-Door Car,497.392925
YH24323,California,F,25116979.93,14906.0,66.0,Corporate Auto,Four-Door Car,421.632668
XB86235,Arizona,M,241862434.19999996,14710.0,112.0,Personal Auto,Sports Car,537.6
WR53191,California,F,151202128.10000002,20656.0,130.0,Corporate Auto,SUV,706.114237
UM83813,Oregon,F,133798110.30000001,0.0,194.0,Personal Auto,Luxury SUV,1396.8
JW45704,California,M,23086926.090000004,0.0,64.0,Personal Auto,Four-Door Car,431.768752
PV26437,California,F,73195757.12,57777.0,61.0,Corporate Auto,Four-Door Car,273.879927
AX39008,Oregon,M,261133600.0,80409.0,74.0,Personal Auto,Two-Door Car,262.984836
DJ52170,California,M,56399419.74000001,73168.0,70.0,Special Auto,Four-Door Car,425.800112
RM34371,Nevada,F,47152855.589999996,0.0,64.0,Personal Auto,Two-Door Car,345.345026
TZ65661,California,F,27427978.45,32437.0,69.0,Corporate Auto,Two-Door Car,331.2
YD74214,California,F,38081221.47,94903.0,94.0,Personal Auto,Two-Door Car,451.2
AR99766,Nevada,F,46920483.47,82534.0,118.0,Personal Auto,SUV,4.23752
ZA30025,Arizona,M,40553991.26,0.0,121.0,Personal Auto,SUV,1215.970113
IE85867,Arizona,F,417879034.3,46587.0,119.0,Personal Auto,Four-Door Car,571.2
XK52242,California,M,98003363.6,32245.0,124.0,Personal Auto,SUV,257.502471
RP12388,Arizona,M,123795680.30000001,39886.0,64.0,Personal Auto,Two-Door Car,290.359207
TP30316,California,M,97053089.5,79157.0,61.0,Corporate Auto,Two-Door Car,117.781906
RS60249,Oregon,M,42532831.13,0.0,62.0,Personal Auto,Two-Door Car,446.4
AL50693,Oregon,M,35675037.550000004,0.0,102.0,Corporate Auto,SUV,660.430456
SH36838,Arizona,M,51539198.9,0.0,74.0,Personal Auto,Four-Door Car,532.8
CV44550,Arizona,M,75592069.97999999,0.0,119.0,Corporate Auto,Four-Door Car,964.51598
YO23637,Washington,M,41949067.550000004,0.0,64.0,Special Auto,Two-Door Car,759.285255
AJ32539,Oregon,M,28293123.19,25860.0,72.0,Personal Auto,Four-Door Car,345.6
VQ48245,Washington,F,32217882.939999998,77882.0,79.0,Personal Auto,Four-Door Car,379.2
ID15010,Oregon,M,109720677.8,24164.0,137.0,Personal Auto,Sports Car,657.6
RH28799,Arizona,M,24309590.55,0.0,70.0,Personal Auto,Four-Door Car,341.329847
WC72942,Oregon,M,37901900.29,66169.0,96.0,Personal Auto,Two-Door Car,156.429591
HT92952,California,M,88380856.37,82664.0,114.0,Corporate Auto,SUV,133.425609
LR82110,Nevada,F,201016514.1,23638.0,102.0,Personal Auto,SUV,489.6
JE19783,Arizona,M,63882112.6,26436.0,83.0,Personal Auto,Two-Door Car,398.4
MX97096,Nevada,F,26565226.039999995,0.0,78.0,Personal Auto,Four-Door Car,374.4
TD51026,Arizona,M,77146009.3,13154.0,102.0,Personal Auto,SUV,489.6
SD75391,California,F,27045372.109999996,24173.0,70.0,Personal Auto,Four-Door Car,181.468292
CN29830,California,M,24954647.53,26689.0,64.0,Corporate Auto,Four-Door Car,424.711758
RV52244,Arizona,F,24983506.3,31357.0,63.0,Personal Auto,Four-Door Car,2.016239
WA59097,Oregon,F,56145879.86,40417.0,71.0,Personal Auto,Four-Door Car,130.303439
TV23956,Washington,M,20893371.820000004,0.0,63.0,Personal Auto,Four-Door Car,453.6
XQ81794,Arizona,M,51373493.22,93872.0,64.0,Personal Auto,Four-Door Car,206.495442
BB21794,Oregon,F,53949130.169999994,29853.0,69.0,Personal Auto,Four-Door Car,76.586018
HC63693,Arizona,F,73417414.14,88049.0,92.0,Corporate Auto,Two-Door Car,567.065802
KJ55021,Washington,F,47910815.59,29111.0,63.0,Personal Auto,Four-Door Car,302.4
HX45529,Oregon,M,251691881.70000002,37282.0,79.0,Personal Auto,Four-Door Car,222.508607
XY78443,Arizona,F,21476569.11,0.0,62.0,Personal Auto,Two-Door Car,297.6
KQ38375,California,F,99023926.83,0.0,133.0,Personal Auto,SUV,945.169882
HC66205,Washington,M,31577426.37,58248.0,80.0,Corporate Auto,Four-Door Car,134.371323
KF62288,Oregon,F,62691363.650000006,0.0,89.0,Special Auto,Two-Door Car,942.277602
YE46109,Arizona,F,108395074.9,26367.0,139.0,Personal Auto,SUV,105.991559
TT30338,Arizona,F,76758713.54,89586.0,63.0,Personal Auto,Four-Door Car,302.4
MC22692,Washington,F,70359743.53,86642.0,87.0,Personal Auto,Two-Door Car,234.057985
FW17421,Washington,F,35767050.25,24959.0,89.0,Corporate Auto,Four-Door Car,640.8
KE83023,Oregon,M,108457447.3,27279.0,137.0,Personal Auto,SUV,770.227699
HT96569,Oregon,M,26569945.799999997,57117.0,67.0,Personal Auto,Four-Door Car,321.6
GO27855,Oregon,F,68836650.71000001,64600.0,86.0,Personal Auto,Four-Door Car,168.28738
UX71974,California,M,203144409.5,42218.0,180.0,Personal Auto,Luxury Car,212.130344
QT97406,Arizona,M,201205605.29999998,32869.0,85.0,Corporate Auto,Two-Door Car,117.467331
QQ37605,Washington,F,25473705.509999998,26047.0,64.0,Personal Auto,Four-Door Car,187.903224
BL79888,Oregon,F,346113789.6,20090.0,109.0,Personal Auto,Sports Car,523.2
WF91295,Oregon,F,42546206.69,11904.0,61.0,Personal Auto,Two-Door Car,292.8
NQ92014,California,F,36591831.4,0.0,106.0,Personal Auto,SUV,763.2
RP33869,Washington,F,25775147.41,49467.0,65.0,Personal Auto,Two-Door Car,413.695258
TS31001,Oregon,M,262438581.10000002,55705.0,113.0,Personal Auto,SUV,149.90747
NE58217,Oregon,F,270644633.90000004,83560.0,113.0,Corporate Auto,Four-Door Car,276.048405
BV57364,Arizona,M,80928769.6,50825.0,102.0,Personal Auto,SUV,369.614729
FS84707,Nevada,F,26912170.740000002,82108.0,67.0,Personal Auto,Four-Door Car,52.804096
AN80983,Oregon,M,52183432.93,85721.0,65.0,Corporate Auto,Four-Door Car,312.0
UU84036,California,M,82678488.45,59597.0,69.0,Special Auto,Two-Door Car,222.791933
XQ51968,California,M,55689475.34,0.0,79.0,Corporate Auto,Two-Door Car,407.440238
CY59740,California,M,25948092.419999998,0.0,73.0,Corporate Auto,Four-Door Car,350.4
XT58648,Arizona,F,86465041.08999999,64125.0,108.0,Personal Auto,SUV,369.818708
WZ63975,California,F,24237555.339999996,22319.0,63.0,Personal Auto,Two-Door Car,302.4
RQ72272,Arizona,M,28142088.0,94304.0,71.0,Personal Auto,Two-Door Car,182.815897
